model_type	run_id	num_train	batch_size	num_updates	method	dataset	accuracy	puzzle_id	correct	sample_correct	house_type	house_index	cell_index	digit_set
rrn	2	500	100	1970	top	valid	1	9	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
rrn	2	500	100	1970	top	valid	1	10	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
rrn	2	500	100	1970	top	valid	1	11	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
rrn	2	500	100	1970	top	valid	1	12	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
rrn	2	500	100	1970	top	valid	1	13	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
rrn	2	500	100	1970	top	valid	1	14	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
rrn	2	500	100	1970	top	valid	1	15	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
rrn	2	500	100	1970	top	valid	1	16	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
rrn	2	500	100	1970	top	valid	1	17	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
rrn	2	500	100	1970	top	valid	1	18	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
rrn	2	500	100	1970	top	valid	1	19	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
rrn	2	500	100	1970	top	valid	1	20	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
rrn	2	500	100	1970	top	valid	1	21	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
rrn	2	500	100	1970	top	valid	1	22	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
rrn	2	500	100	1970	top	valid	1	23	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
rrn	2	500	100	1970	top	valid	1	24	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
rrn	2	500	100	1970	top	valid	1	25	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
rrn	2	500	100	1970	top	valid	1	26	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
rrn	2	500	100	1970	top	valid	1	27	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
rrn	2	500	100	1970	top	valid	1	28	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
rrn	2	500	100	1970	top	valid	1	29	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
rrn	2	500	100	1970	top	valid	1	30	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
rrn	2	500	100	1970	top	valid	1	31	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
rrn	2	500	100	1970	top	valid	1	32	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
rrn	2	500	100	1970	top	valid	1	33	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
rrn	2	500	100	1970	top	valid	1	34	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
rrn	2	500	100	1970	top	valid	1	35	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
rrn	2	500	100	1970	top	valid	1	36	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
rrn	2	500	100	1970	top	valid	1	37	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
rrn	2	500	100	1970	top	valid	1	38	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
rrn	2	500	100	1970	top	valid	1	39	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
rrn	2	500	100	1970	top	valid	1	40	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
rrn	2	500	100	1970	top	valid	1	41	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
rrn	2	500	100	1970	top	valid	1	42	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
rrn	2	500	100	1970	top	valid	1	43	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
rrn	2	500	100	1970	top	valid	1	44	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
rrn	2	500	100	1970	top	valid	1	45	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
rrn	2	500	100	1970	top	valid	1	46	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
rrn	2	500	100	1970	top	valid	1	47	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
rrn	2	500	100	1970	top	valid	1	48	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
rrn	2	500	100	1970	top	valid	1	49	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
rrn	2	500	100	1970	top	valid	1	50	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
rrn	2	500	100	1970	top	valid	1	51	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
rrn	2	500	100	1970	top	valid	1	52	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
rrn	2	500	100	1970	top	valid	1	53	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
rrn	2	500	100	1970	top	valid	1	54	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
rrn	2	500	100	1970	top	valid	1	55	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
rrn	2	500	100	1970	top	valid	1	56	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
rrn	2	500	100	1970	top	valid	1	57	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
rrn	2	500	100	1970	top	valid	1	58	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
rrn	2	500	100	1970	top	valid	1	59	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
rrn	2	500	100	1970	top	valid	1	60	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
rrn	2	500	100	1970	top	valid	1	61	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
rrn	2	500	100	1970	top	valid	1	62	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
rrn	2	500	100	1970	top	valid	1	63	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
rrn	2	500	100	1970	sample	valid	1	0	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
rrn	2	500	100	1970	sample	valid	1	1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
rrn	2	500	100	1970	sample	valid	1	2	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
rrn	2	500	100	1970	sample	valid	1	3	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
rrn	2	500	100	1970	sample	valid	1	4	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
rrn	2	500	100	1970	sample	valid	1	5	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
rrn	2	500	100	1970	sample	valid	1	6	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
rrn	2	500	100	1970	sample	valid	1	7	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
rrn	2	500	100	1970	sample	valid	1	8	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
rrn	2	500	100	1970	sample	valid	1	9	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
rrn	2	500	100	1970	sample	valid	1	10	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
rrn	2	500	100	1970	sample	valid	1	11	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
rrn	2	500	100	1970	sample	valid	1	12	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
rrn	2	500	100	1970	sample	valid	1	13	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
rrn	2	500	100	1970	sample	valid	1	14	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
rrn	2	500	100	1970	sample	valid	1	15	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
rrn	2	500	100	1970	sample	valid	1	16	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
rrn	2	500	100	1970	sample	valid	1	17	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
rrn	2	500	100	1970	sample	valid	1	18	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
rrn	2	500	100	1970	sample	valid	1	19	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
rrn	2	500	100	1970	sample	valid	1	20	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
rrn	2	500	100	1970	sample	valid	1	21	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
rrn	2	500	100	1970	sample	valid	1	22	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
rrn	2	500	100	1970	sample	valid	1	23	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
rrn	2	500	100	1970	sample	valid	1	24	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
rrn	2	500	100	1970	sample	valid	1	25	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
rrn	2	500	100	1970	sample	valid	1	26	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
rrn	2	500	100	1970	sample	valid	1	27	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
rrn	2	500	100	1970	sample	valid	1	28	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
rrn	2	500	100	1970	sample	valid	1	29	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
rrn	2	500	100	1970	sample	valid	1	30	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
rrn	2	500	100	1970	sample	valid	1	31	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
rrn	2	500	100	1970	sample	valid	1	32	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
rrn	2	500	100	1970	sample	valid	1	33	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
rrn	2	500	100	1970	sample	valid	1	34	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
rrn	2	500	100	1970	sample	valid	1	35	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
rrn	2	500	100	1970	sample	valid	1	36	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
rrn	2	500	100	1970	sample	valid	1	37	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
rrn	2	500	100	1970	sample	valid	1	38	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
rrn	2	500	100	1970	sample	valid	1	39	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
rrn	2	500	100	1970	sample	valid	1	40	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
rrn	2	500	100	1970	sample	valid	1	41	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
rrn	2	500	100	1970	sample	valid	1	42	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
rrn	2	500	100	1970	sample	valid	1	43	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
rrn	2	500	100	1970	sample	valid	1	44	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
rrn	2	500	100	1970	sample	valid	1	45	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
rrn	2	500	100	1970	sample	valid	1	46	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
rrn	2	500	100	1970	sample	valid	1	47	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
rrn	2	500	100	1970	sample	valid	1	48	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
rrn	2	500	100	1970	sample	valid	1	49	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
rrn	2	500	100	1970	sample	valid	1	50	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
rrn	2	500	100	1970	sample	valid	1	51	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
rrn	2	500	100	1970	sample	valid	1	52	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
rrn	2	500	100	1970	sample	valid	1	53	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
rrn	2	500	100	1970	sample	valid	1	54	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
rrn	2	500	100	1970	sample	valid	1	55	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
rrn	2	500	100	1970	sample	valid	1	56	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
rrn	2	500	100	1970	sample	valid	1	57	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
rrn	2	500	100	1970	sample	valid	1	58	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
rrn	2	500	100	1970	sample	valid	1	59	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
rrn	2	500	100	1970	sample	valid	1	60	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
rrn	2	500	100	1970	sample	valid	1	61	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
rrn	2	500	100	1970	sample	valid	1	62	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
rrn	2	500	100	1970	sample	valid	1	63	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
rrn	4	500	100	2530	top	valid	1	0	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
rrn	4	500	100	2530	top	valid	1	1	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
rrn	4	500	100	2530	top	valid	1	2	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
rrn	4	500	100	2530	top	valid	1	3	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
rrn	4	500	100	2530	top	valid	1	4	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
rrn	4	500	100	2530	top	valid	1	5	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
rrn	4	500	100	2530	top	valid	1	6	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
rrn	4	500	100	2530	top	valid	1	7	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
rrn	4	500	100	2530	top	valid	1	8	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
rrn	4	500	100	2530	top	valid	1	9	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
rrn	4	500	100	2530	top	valid	1	10	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
rrn	4	500	100	2530	top	valid	1	11	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
rrn	4	500	100	2530	top	valid	1	12	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
rrn	4	500	100	2530	top	valid	1	13	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
rrn	4	500	100	2530	top	valid	1	14	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
rrn	4	500	100	2530	top	valid	1	15	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
rrn	4	500	100	2530	top	valid	1	16	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
rrn	4	500	100	2530	top	valid	1	17	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
rrn	4	500	100	2530	top	valid	1	18	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
rrn	4	500	100	2530	top	valid	1	19	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
rrn	4	500	100	2530	top	valid	1	20	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
